poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,yes,no,alternate_answers
83418,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,8/12/2023,8/15/2023,,,,178831,1500,a,,a,,8/16/2023 10:08,,https://docs.cdn.yougov.com/m40l43fusr/econtoplines.pdf,,https://docs.cdn.yougov.com/m40l43fusr/econtoplines.pdf,https://docs.cdn.yougov.com/18ox1hne2s/econTabReport.pdf,,,,36,48,15
83418,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,8/12/2023,8/15/2023,,,,178832,1321,rv,,rv,,8/16/2023 10:08,,https://docs.cdn.yougov.com/18ox1hne2s/econTabReport.pdf,,,https://docs.cdn.yougov.com/18ox1hne2s/econTabReport.pdf,,,,40,51,8
84153,1361,SSRS,1960,University of Pennsylvania Annenberg Public Policy Center,SSRS,297,SSRS,2.4,-0.2,Online Panel,,,8/9/2023,8/15/2023,,,,181526,1482,a,,a,,9/14/2023 13:04,,https://www.annenbergpublicpolicycenter.org/many-dont-know-key-facts-about-u-s-constitution-annenberg-civics-study-finds/,https://www.annenbergpublicpolicycenter.org/many-dont-know-key-facts-about-u-s-constitution-annenberg-civics-study-finds/,https://cdn.annenbergpublicpolicycenter.org/wp-content/uploads/2023/09/APPC_Con_Day_Topline_2023_final.pdf,,,,,49,51,0
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,8/5/2023,8/8/2023,,,,178635,1500,a,,a,,8/9/2023 9:55,,https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,,https://docs.cdn.yougov.com/m1aanznso5/econtoplines.pdf,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,,39,49,13
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,8/5/2023,8/8/2023,,,,178636,1178,rv,,rv,,8/9/2023 9:55,,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,,42,49,8
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/29/2023,8/1/2023,,,,178354,1500,a,,a,,8/2/2023 10:18,,https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,,https://docs.cdn.yougov.com/m6zgcvnfe7/econtoplines.pdf,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,,,,39,48,13
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/29/2023,8/1/2023,,,,178355,1324,rv,,rv,,8/2/2023 10:18,,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,,,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,,,,44,49,8
83310,169,Gallup,,,Gallup,112,Gallup,2.5,-0.4,Live Phone,,,7/3/2023,7/27/2023,,,,178377,1015,a,,a,,8/2/2023 10:29,,https://news.gallup.com/poll/509234/supreme-court-approval-holds-record-low.aspx ,https://news.gallup.com/poll/509234/supreme-court-approval-holds-record-low.aspx ,,,,,,40,56,4
83287,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/22/2023,7/25/2023,,,,176110,1500,a,,a,,7/26/2023 10:06,,https://docs.cdn.yougov.com/s3axh7nmif/econtoplines.pdf,,https://docs.cdn.yougov.com/s3axh7nmif/econtoplines.pdf,https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,,,,41,46,12
83287,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/22/2023,7/25/2023,,,,176111,1306,rv,,rv,,7/26/2023 10:06,,https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,,,https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,,,,43,47,10
83233,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/15/2023,7/18/2023,,,,175708,1500,a,,a,,7/19/2023 9:48,,https://docs.cdn.yougov.com/ygyh2hpfz0/econtoplines.pdf,,https://docs.cdn.yougov.com/ygyh2hpfz0/econtoplines.pdf,https://docs.cdn.yougov.com/ay6e0ph68l/econTabReport.pdf,,,,39,50,12
83233,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/15/2023,7/18/2023,,,,175709,1315,rv,,rv,,7/19/2023 9:48,,https://docs.cdn.yougov.com/ay6e0ph68l/econTabReport.pdf,,,https://docs.cdn.yougov.com/ay6e0ph68l/econTabReport.pdf,,,,41,50,9
83237,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,,7/13/2023,7/17/2023,,,,175778,2056,a,,a,,7/19/2023 14:28,,https://poll.qu.edu/poll-release?releaseid=3876,,,https://poll.qu.edu/poll-release?releaseid=3876,,,,35,55,10
83237,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,,7/13/2023,7/17/2023,,,,175779,1809,rv,,rv,,7/19/2023 14:28,,https://poll.qu.edu/poll-release?releaseid=3876,,,https://poll.qu.edu/poll-release?releaseid=3876,,,,36,56,8
83288,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,7/7/2023,7/12/2023,,,,176131,1005,a,,a,,7/26/2023 10:11,,https://law.marquette.edu/poll/2023/07/26/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-12-2023/,https://law.marquette.edu/poll/2023/07/26/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-12-2023/,https://law.marquette.edu/poll/wp-content/uploads/2023/07/MLSPSC15Toplines_CourtItems.html,https://law.marquette.edu/poll/wp-content/uploads/2023/07/MLSPSC15Crosstabs_CourtItems.html,,,,45,55,0
83288,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,7/7/2023,7/12/2023,,,,176618,788,rv,,rv,,7/27/2023 9:18,,https://law.marquette.edu/poll/wp-content/uploads/2023/07/MLSPSC15NationalIssuesPressRelease.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/07/MLSPSC15NationalIssuesPressRelease.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/07/MLSPSC15ToplinesRV.html,,,,,47,53,0
83189,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/8/2023,7/11/2023,,,,175523,1500,a,,a,,7/12/2023 11:15,,https://docs.cdn.yougov.com/hv5z68z2e8/econtoplines.pdf,,https://docs.cdn.yougov.com/hv5z68z2e8/econtoplines.pdf,https://docs.cdn.yougov.com/03l1353cs3/econTabReport.pdf,,,,38,51,11
83189,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/8/2023,7/11/2023,,,,175524,1296,rv,,rv,,7/12/2023 11:15,,https://docs.cdn.yougov.com/03l1353cs3/econTabReport.pdf,,,https://docs.cdn.yougov.com/03l1353cs3/econTabReport.pdf,,,,42,51,7
83143,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/1/2023,7/5/2023,,,,175349,1500,a,,a,,7/5/2023 16:53,,https://docs.cdn.yougov.com/kpnwbn3sup/econTabReport.pdf,,,https://docs.cdn.yougov.com/kpnwbn3sup/econTabReport.pdf,,,,39,50,11
83143,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,7/1/2023,7/5/2023,,,,175350,1350,rv,,rv,,7/5/2023 16:53,,https://docs.cdn.yougov.com/kpnwbn3sup/econTabReport.pdf,,,https://docs.cdn.yougov.com/kpnwbn3sup/econTabReport.pdf,,,,40,50,10
83115,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,6/24/2023,6/27/2023,,,,175107,1500,a,,a,,6/28/2023 11:35,,https://docs.cdn.yougov.com/gbiijqwbnw/econtoplines.pdf,,https://docs.cdn.yougov.com/gbiijqwbnw/econtoplines.pdf,https://docs.cdn.yougov.com/01qmicwezl/econTabReport.pdf,,,,34,50,15
83115,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,6/24/2023,6/27/2023,,,,175108,1315,rv,,rv,,6/28/2023 11:35,,https://docs.cdn.yougov.com/01qmicwezl/econTabReport.pdf,,,https://docs.cdn.yougov.com/01qmicwezl/econTabReport.pdf,,,,36,52,12
83048,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,6/17/2023,6/20/2023,,,,174804,1500,a,,a,,6/21/2023 10:12,,https://docs.cdn.yougov.com/it7lilb4fb/econtoplines.pdf,,https://docs.cdn.yougov.com/it7lilb4fb/econtoplines.pdf,https://docs.cdn.yougov.com/1ts4uenkci/econTabReport.pdf,,,,41,48,12
83048,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,6/17/2023,6/20/2023,,,,174805,1342,rv,,rv,,6/21/2023 10:12,,https://docs.cdn.yougov.com/1ts4uenkci/econTabReport.pdf,,,https://docs.cdn.yougov.com/1ts4uenkci/econTabReport.pdf,,,,43,48,9
83062,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,,6/15/2023,6/19/2023,,,,174884,1776,a,,a,,6/21/2023 14:06,,https://poll.qu.edu/poll-release?releaseid=3874,,,https://poll.qu.edu/poll-release?releaseid=3874,,,,29,58,13
83062,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,,6/15/2023,6/19/2023,,,,174885,1560,rv,,rv,,6/21/2023 14:06,,https://poll.qu.edu/poll-release?releaseid=3874,,,https://poll.qu.edu/poll-release?releaseid=3874,,,,30,59,11
83004,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,6/10/2023,6/13/2023,,,,174389,1500,a,,a,,6/14/2023 10:52,,https://docs.cdn.yougov.com/rx1plz8umr/econtoplines.pdf,,https://docs.cdn.yougov.com/rx1plz8umr/econtoplines.pdf,https://docs.cdn.yougov.com/rj3bg6ve06/econTabReport.pdf,,,,39,50,12
83004,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,6/10/2023,6/13/2023,,,,174390,1303,rv,,rv,,6/14/2023 10:52,,https://docs.cdn.yougov.com/rj3bg6ve06/econTabReport.pdf,,,https://docs.cdn.yougov.com/rj3bg6ve06/econTabReport.pdf,,,,39,52,9
84316,1488,Spry Strategies,,,Spry Strategies,508,Spry Strategies,1.5,0.2,Online Panel,,,6/6/2023,6/9/2023,,,,182810,1250,rv,,rv,,10/4/2023 13:29,,https://www.spryresearch.com/_files/ugd/68c3dc_a08f07ec9b834048a9c82d4fc67936a3.pdf,,https://www.spryresearch.com/_files/ugd/68c3dc_a08f07ec9b834048a9c82d4fc67936a3.pdf,,,,,30.2,51,18.8
83022,1888,UMass Amherst/YouGov,,,University of Massachusetts Department of Political Science/YouGov,861,University of Massachusetts Department of Political Science/YouGov,2.4,-0.4,Online Panel,,,5/31/2023,6/8/2023,,,,174574,1133,a,,a,,6/16/2023 10:00,,https://polsci.umass.edu/toplines-and-crosstabs-june-2023-juneteenth-poll-national-politics,https://polsci.umass.edu/toplines-and-crosstabs-june-2023-juneteenth-poll-national-politics,https://polsci.umass.edu/sites/default/files/ToplinesNationalJuneteenth2023.pdf,https://polsci.umass.edu/sites/default/files/CrosstabsNationalJuneteenth2023_0.pdf,,FALSE,,41,47,12
82955,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,6/3/2023,6/6/2023,,,,174145,1500,a,,a,,6/7/2023 10:39,,https://docs.cdn.yougov.com/nujc21mujt/econtoplines.pdf,,https://docs.cdn.yougov.com/nujc21mujt/econtoplines.pdf,https://docs.cdn.yougov.com/r0o0a2nef6/econTabReport.pdf,,,,36,51,12
82955,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,6/3/2023,6/6/2023,,,,174146,1315,rv,,rv,,6/7/2023 10:39,,https://docs.cdn.yougov.com/r0o0a2nef6/econTabReport.pdf,,,https://docs.cdn.yougov.com/r0o0a2nef6/econTabReport.pdf,,,,38,52,10
82912,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,5/27/2023,5/31/2023,,,,173889,1500,a,,a,,5/31/2023 14:25,,https://docs.cdn.yougov.com/rs54vpy9kc/econtoplines.pdf,,https://docs.cdn.yougov.com/rs54vpy9kc/econtoplines.pdf,https://docs.cdn.yougov.com/krv45w30fz/econTabReport.pdf,,,,34,53,12
82912,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,5/27/2023,5/31/2023,,,,173890,1313,rv,,rv,,5/31/2023 14:25,,https://docs.cdn.yougov.com/krv45w30fz/econTabReport.pdf,,,https://docs.cdn.yougov.com/krv45w30fz/econTabReport.pdf,,,,36,54,10
82871,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,5/20/2023,5/23/2023,,,,173477,1500,a,,a,,5/24/2023 10:56,,https://docs.cdn.yougov.com/bdo96fldrz/econtoplines.pdf,,https://docs.cdn.yougov.com/bdo96fldrz/econtoplines.pdf,https://docs.cdn.yougov.com/ifywkae5dt/econTabReport.pdf,,,,47,43,11
82871,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,5/20/2023,5/23/2023,,,,173478,1318,rv,,rv,,5/24/2023 10:56,,https://docs.cdn.yougov.com/ifywkae5dt/econTabReport.pdf,,,https://docs.cdn.yougov.com/ifywkae5dt/econTabReport.pdf,,,,47,44,9
82873,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,,5/18/2023,5/22/2023,,,,173552,1819,a,,a,,5/24/2023 14:37,,https://poll.qu.edu/poll-release?releaseid=3872,,,https://poll.qu.edu/poll-release?releaseid=3872,,,,35,55,10
82873,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,,,5/18/2023,5/22/2023,,,,173553,1616,rv,,rv,,5/24/2023 14:37,,https://poll.qu.edu/poll-release?releaseid=3872,,,https://poll.qu.edu/poll-release?releaseid=3872,,,,35,57,8
82894,800,Kaiser Family Foundation,,,KFF,419,KFF,2.5,-0.3,Live Phone/Probability Panel,,,5/9/2023,5/19/2023,,,,173771,1674,a,,a,,5/26/2023 9:50,,https://www.kff.org/womens-health-policy/poll-finding/kff-tracking-poll-may-2023/,https://www.kff.org/womens-health-policy/poll-finding/kff-tracking-poll-may-2023/,https://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll-May-2023.pdf,,,,,41,58,1
82870,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,5/8/2023,5/18/2023,,,,173444,1010,a,,a,,5/24/2023 9:30,,https://law.marquette.edu/poll/2023/05/23/new-marquette-law-school-poll-national-survey-finds-continuing-decline-in-approval-of-the-way-the-u-s-supreme-court-is-doing-its-job-with-amount-varying-according-to-respondents-partisanshi/,https://law.marquette.edu/poll/2023/05/23/new-marquette-law-school-poll-national-survey-finds-continuing-decline-in-approval-of-the-way-the-u-s-supreme-court-is-doing-its-job-with-amount-varying-according-to-respondents-partisanshi/,https://law.marquette.edu/poll/wp-content/uploads/2023/05/MLSPSC14Toplines_CourtItems.html#B2:_Supreme_Court_approval,https://law.marquette.edu/poll/wp-content/uploads/2023/05/MLSPSC14Crosstabs_CourtItems.html,,,,41,59,0
82870,1075,Marquette Law School,,,Marquette University Law School,195,Marquette University Law School,3,-1.1,Probability Panel,,,5/8/2023,5/18/2023,,,,173664,833,rv,,rv,,5/25/2023 9:41,,https://law.marquette.edu/poll/wp-content/uploads/2023/05/MLSPSC14ToplinesRV.html,,https://law.marquette.edu/poll/wp-content/uploads/2023/05/MLSPSC14ToplinesRV.html,https://law.marquette.edu/poll/category/results-and-data/,,,,42,58,0
82832,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,5/13/2023,5/16/2023,,,,173269,1500,a,,a,,5/17/2023 9:58,,https://docs.cdn.yougov.com/dkgt9j0k3y/econtoplines.pdf,,https://docs.cdn.yougov.com/dkgt9j0k3y/econtoplines.pdf,https://docs.cdn.yougov.com/1el6dff3an/econTabReport.pdf,,,,45,39,16
82832,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,5/13/2023,5/16/2023,,,,173270,1302,rv,,rv,,5/17/2023 9:58,,https://docs.cdn.yougov.com/1el6dff3an/econTabReport.pdf,,,https://docs.cdn.yougov.com/1el6dff3an/econTabReport.pdf,,,,47,41,13
82785,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,5/6/2023,5/9/2023,,,,173059,1500,a,,a,,5/10/2023 9:47,,https://docs.cdn.yougov.com/1qdiz6hera/econtoplines.pdf,,https://docs.cdn.yougov.com/1qdiz6hera/econtoplines.pdf,https://docs.cdn.yougov.com/nujlm70ly6/econTabReport.pdf,,,,47,40,14
82785,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,5/6/2023,5/9/2023,,,,173060,1324,rv,,rv,,5/10/2023 9:47,,https://docs.cdn.yougov.com/nujlm70ly6/econTabReport.pdf,,,https://docs.cdn.yougov.com/nujlm70ly6/econTabReport.pdf,,,,48,41,11
82727,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/29/2023,5/2/2023,,,,172655,1500,a,,a,,5/3/2023 9:56,,https://docs.cdn.yougov.com/cxqrokhwtq/econtoplines.pdf,,https://docs.cdn.yougov.com/cxqrokhwtq/econtoplines.pdf,https://docs.cdn.yougov.com/qsy7ekuxik/econTabReport.pdf,,,,41,43,16
82727,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/29/2023,5/2/2023,,,,172656,1357,rv,,rv,,5/3/2023 9:56,,https://docs.cdn.yougov.com/qsy7ekuxik/econTabReport.pdf,,,https://docs.cdn.yougov.com/qsy7ekuxik/econTabReport.pdf,,,,46,44,10
82741,1365,Change Research,,,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,,4/28/2023,5/2/2023,,,,172729,1208,rv,,rv,,5/4/2023 12:24,,https://changeresearch.com/post/national-poll-on-scotus-ethics/,https://changeresearch.com/post/national-poll-on-scotus-ethics/,https://changeresearch.com/wp-content/uploads/2023/05/Nationwide-Omnibus-Survey-Toplines-SCOTUS-.docx.pdf,,,FALSE,,38,56,5
82685,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/22/2023,4/25/2023,,,,172406,1500,a,,a,,4/26/2023 10:28,,https://docs.cdn.yougov.com/3nj07blz1x/econtoplines.pdf,,https://docs.cdn.yougov.com/3nj07blz1x/econtoplines.pdf,https://docs.cdn.yougov.com/wo8h43uvsg/econTabReport.pdf,,,,48,38,14
82685,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/22/2023,4/25/2023,,,,172407,1295,rv,,rv,,4/26/2023 10:28,,https://docs.cdn.yougov.com/wo8h43uvsg/econTabReport.pdf,,,https://docs.cdn.yougov.com/wo8h43uvsg/econTabReport.pdf,,,,49,41,10
82687,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,,,4/21/2023,4/24/2023,,,,172509,1004,rv,,rv,,4/28/2023 8:36,,https://www.foxnews.com/politics/fox-news-poll-two-thirds-say-abortion-pill-legal,https://www.foxnews.com/politics/fox-news-poll-two-thirds-say-abortion-pill-legal,https://static.foxnews.com/foxnews.com/content/uploads/2023/04/Fox_April-21-24-2023_National_Topline_April-27-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2023/04/Fox_April-21-24-2023_Cross-Tabs_April-27-Release.pdf,,FALSE,,41,55,5
82627,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/15/2023,4/18/2023,,,,172032,1500,a,,a,,4/19/2023 9:32,,https://docs.cdn.yougov.com/ksmyjmp5xp/econtoplines.pdf,,https://docs.cdn.yougov.com/ksmyjmp5xp/econtoplines.pdf,https://docs.cdn.yougov.com/6jir2a8rbh/econTabReport.pdf,,,,43,40,17
82627,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/15/2023,4/18/2023,,,,172033,1316,rv,,rv,,4/19/2023 9:32,,https://docs.cdn.yougov.com/6jir2a8rbh/econTabReport.pdf,,,https://docs.cdn.yougov.com/6jir2a8rbh/econTabReport.pdf,,,,45,44,11
82625,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,,,4/14/2023,4/17/2023,,,,172258,1530,a,,a,,4/23/2023 16:23,,https://news.yahoo.com/poll-trumps-big-post-indictment-bounce-is-fading-fast-183753992.html,https://news.yahoo.com/poll-trumps-big-post-indictment-bounce-is-fading-fast-183753992.html,,https://www.scribd.com/document/639900087/Yahoonews-Toplines-Crosstabs-20230417#,,,,44,45,11
